Date,TSLA,"Tesla, Inc.","Tesla,"
2015-06-29,6.930000000000001,,12.5
2015-06-30,5.460000000000001,,0.0
2015-07-01,5.85,,0.0
2015-07-02,7.6499999999999995,,0.0
2015-07-03,3.8699999999999997,,0.0
2015-07-04,0.27,,0.0
2015-07-05,0.8099999999999999,,0.0
2015-07-06,3.5999999999999996,,32.13
2015-07-07,6.12,,32.13
2015-07-08,6.75,,32.13
2015-07-09,4.95,,0.0
2015-07-10,3.5999999999999996,,0.0
2015-07-11,1.26,,40.95
2015-07-12,0.27,,0.0
2015-07-13,3.8699999999999997,,0.0
2015-07-14,2.6999999999999997,,63.0
2015-07-15,3.51,,0.0
2015-07-16,3.42,,32.76
2015-07-17,9.0,,0.0
2015-07-18,1.7999999999999998,,0.0
2015-07-19,1.89,,0.0
2015-07-20,6.4799999999999995,,0.0
2015-07-21,8.37,,0.0
2015-07-22,7.38,,0.0
2015-07-23,6.4799999999999995,,0.0
2015-07-24,4.77,,33.39
2015-07-25,1.98,,0.0
2015-07-26,2.34,,0.0
2015-07-27,4.14,,0.0
2015-07-28,6.12,,0.0
2015-07-29,7.38,,0.0
2015-07-30,4.32,,31.5
2015-07-31,3.51,,33.39
2015-08-01,0.55,,0.0
2015-08-02,0.0,,44.5
2015-08-03,2.2,,34.71
2015-08-04,2.2,,33.82
2015-08-05,8.8,,34.71
2015-08-06,11.0,,0.0
2015-08-07,4.07,,35.6
2015-08-08,1.76,,89.0
2015-08-09,1.21,,45.39
2015-08-10,2.97,,0.0
2015-08-11,3.96,,0.0
2015-08-12,3.19,,0.0
2015-08-13,4.84,,0.0
2015-08-14,3.96,,0.0
2015-08-15,1.1,,0.0
2015-08-16,1.32,,65.86
2015-08-17,4.07,,0.0
2015-08-18,3.52,,33.82
2015-08-19,3.63,,33.82
2015-08-20,2.31,,0.0
2015-08-21,4.51,,34.71
2015-08-22,1.54,,64.97
2015-08-23,0.88,,0.0
2015-08-24,10.01,,32.93
2015-08-25,5.28,,0.0
2015-08-26,3.52,,66.75
2015-08-27,4.95,,0.0
2015-08-28,4.62,,34.71
2015-08-29,1.32,,42.72
2015-08-30,0.88,,42.72
2015-08-31,2.97,,32.04
2015-09-01,6.0200000000000005,,38.0
2015-09-02,5.390000000000001,,39.0
2015-09-03,6.370000000000001,,0.0
2015-09-04,4.340000000000001,,41.0
2015-09-05,0.9800000000000001,,0.0
2015-09-06,0.9100000000000001,,0.0
2015-09-07,1.4000000000000001,,0.0
2015-09-08,4.48,,38.0
2015-09-09,5.11,,0.0
2015-09-10,4.69,,0.0
2015-09-11,3.9200000000000004,,0.0
2015-09-12,0.7000000000000001,,49.0
2015-09-13,1.1900000000000002,,48.0
2015-09-14,4.2700000000000005,,76.0
2015-09-15,3.5000000000000004,,38.0
2015-09-16,4.62,,76.0
2015-09-17,4.340000000000001,,38.0
2015-09-18,3.2900000000000005,,79.0
2015-09-19,0.8400000000000001,,100.0
2015-09-20,0.7000000000000001,,0.0
2015-09-21,3.6400000000000006,,0.0
2015-09-22,3.5700000000000003,,37.0
2015-09-23,2.87,,0.0
2015-09-24,3.7100000000000004,,0.0
2015-09-25,3.5700000000000003,,39.0
2015-09-26,1.12,,50.0
2015-09-27,0.8400000000000001,,0.0
2015-09-28,3.2900000000000005,,36.0
2015-09-29,4.970000000000001,,37.0
2015-09-30,7.000000000000001,,56.0
2015-10-01,4.4,,0.0
2015-10-02,3.7600000000000002,,0.0
2015-10-03,0.88,,0.0
2015-10-04,0.56,,0.0
2015-10-05,3.12,,0.0
2015-10-06,3.92,,18.5
2015-10-07,3.84,,18.5
2015-10-08,2.8000000000000003,,0.0
2015-10-09,3.92,,0.0
2015-10-10,1.04,,25.0
2015-10-11,0.56,,0.0
2015-10-12,3.7600000000000002,,0.0
2015-10-13,3.2800000000000002,,0.0
2015-10-14,3.2800000000000002,,0.0
2015-10-15,4.0,,0.0
2015-10-16,3.2800000000000002,,0.0
2015-10-17,0.72,,0.0
2015-10-18,1.12,,0.0
2015-10-19,3.44,,18.25
2015-10-20,8.0,,0.0
2015-10-21,6.24,,0.0
2015-10-22,4.24,,0.0
2015-10-23,4.88,,0.0
2015-10-24,1.76,,0.0
2015-10-25,0.8,,0.0
2015-10-26,2.96,,17.75
2015-10-27,3.36,,0.0
2015-10-28,3.04,,0.0
2015-10-29,2.32,,0.0
2015-10-30,3.36,,19.0
2015-10-31,1.2,,0.0
2015-11-01,0.28,,0.0
2015-11-02,2.7300000000000004,,0.0
2015-11-03,6.580000000000001,,0.0
2015-11-04,7.000000000000001,,0.0
2015-11-05,4.130000000000001,,5.2
2015-11-06,2.66,,0.0
2015-11-07,1.05,,0.0
2015-11-08,1.12,,0.0
2015-11-09,2.1700000000000004,,5.1000000000000005
2015-11-10,2.3800000000000003,,10.0
2015-11-11,2.3800000000000003,,0.0
2015-11-12,1.8900000000000001,,0.0
2015-11-13,1.8200000000000003,,5.5
2015-11-14,0.6300000000000001,,0.0
2015-11-15,0.6300000000000001,,6.7
2015-11-16,1.8200000000000003,,0.0
2015-11-17,1.6800000000000002,,0.0
2015-11-18,2.0300000000000002,,0.0
2015-11-19,2.0300000000000002,,0.0
2015-11-20,3.5000000000000004,,0.0
2015-11-21,1.33,,0.0
2015-11-22,0.49000000000000005,,0.0
2015-11-23,1.54,,0.0
2015-11-24,1.1900000000000002,,0.0
2015-11-25,1.9600000000000002,,5.7
2015-11-26,0.9800000000000001,,0.0
2015-11-27,1.4700000000000002,,0.0
2015-11-28,0.56,,0.0
2015-11-29,0.49000000000000005,,6.5
2015-11-30,1.4700000000000002,,0.0
2015-12-01,2.32,,0.0
2015-12-02,2.36,,0.0
2015-12-03,3.2,,0.0
2015-12-04,2.16,,2.61
2015-12-05,1.2,,0.0
2015-12-06,0.36,,0.0
2015-12-07,1.96,,2.55
2015-12-08,1.68,,0.0
2015-12-09,2.92,,0.0
2015-12-10,2.8000000000000003,,0.0
2015-12-11,1.8,,2.6999999999999997
2015-12-12,0.52,,0.0
2015-12-13,0.68,,0.0
2015-12-14,2.08,,0.0
2015-12-15,2.2800000000000002,,2.61
2015-12-16,2.2,,0.0
2015-12-17,4.0,,0.0
2015-12-18,2.24,,0.0
2015-12-19,0.72,,0.0
2015-12-20,0.56,,0.0
2015-12-21,1.52,,0.0
2015-12-22,1.8,,0.0
2015-12-23,2.84,,0.0
2015-12-24,0.88,,0.0
2015-12-25,0.64,,0.0
2015-12-26,0.36,,0.0
2015-12-27,0.72,,0.0
2015-12-28,1.96,,0.0
2015-12-29,2.72,,0.0
2015-12-30,2.32,,3.0
2015-12-31,3.72,,0.0
2016-01-01,0.54,,18.0
2016-01-02,0.48,,0.0
2016-01-03,1.08,,0.0
2016-01-04,6.0,,13.5
2016-01-05,4.14,,0.0
2016-01-06,3.2399999999999998,,0.0
2016-01-07,4.8,,0.0
2016-01-08,4.32,,0.0
2016-01-09,0.96,,0.0
2016-01-10,0.36,,0.0
2016-01-11,4.08,,0.0
2016-01-12,4.08,,13.139999999999999
2016-01-13,5.16,,0.0
2016-01-14,3.5999999999999996,,0.0
2016-01-15,4.5,,0.0
2016-01-16,2.34,,0.0
2016-01-17,0.54,,0.0
2016-01-18,0.96,,0.0
2016-01-19,3.78,,0.0
2016-01-20,3.96,,0.0
2016-01-21,3.96,,0.0
2016-01-22,3.12,,0.0
2016-01-23,0.84,,0.0
2016-01-24,0.78,,0.0
2016-01-25,3.42,,0.0
2016-01-26,4.56,,0.0
2016-01-27,3.54,,0.0
2016-01-28,4.32,,0.0
2016-01-29,3.96,,0.0
2016-01-30,1.92,,0.0
2016-01-31,0.8999999999999999,,0.0
2016-02-01,2.8000000000000003,,22.41
2016-02-02,2.7,,0.0
2016-02-03,4.4,,22.950000000000003
2016-02-04,3.3000000000000003,,0.0
2016-02-05,4.1000000000000005,,0.0
2016-02-06,1.3,,0.0
2016-02-07,0.8,,0.0
2016-02-08,4.0,,0.0
2016-02-09,6.7,,0.0
2016-02-10,10.0,,0.0
2016-02-11,9.1,,22.950000000000003
2016-02-12,5.4,,0.0
2016-02-13,1.3,,0.0
2016-02-14,0.7000000000000001,,0.0
2016-02-15,1.4000000000000001,,0.0
2016-02-16,3.2,,0.0
2016-02-17,4.4,,0.0
2016-02-18,3.7,,0.0
2016-02-19,3.3000000000000003,,0.0
2016-02-20,0.7000000000000001,,0.0
2016-02-21,0.8,,27.0
2016-02-22,2.6,,0.0
2016-02-23,3.4000000000000004,,0.0
2016-02-24,3.1,,0.0
2016-02-25,3.2,,22.68
2016-02-26,2.9000000000000004,,0.0
2016-02-27,1.1,,0.0
2016-02-28,0.8,,0.0
2016-02-29,3.0,,0.0
2016-03-01,4.9,,0.0
2016-03-02,4.2,,0.0
2016-03-03,4.1000000000000005,,0.0
2016-03-04,4.1000000000000005,,0.0
2016-03-05,1.4000000000000001,,0.0
2016-03-06,1.1,,0.0
2016-03-07,4.0,,3.6
2016-03-08,3.6,,3.6
2016-03-09,3.5,,0.0
2016-03-10,3.9000000000000004,,0.0
2016-03-11,3.4000000000000004,,0.0
2016-03-12,1.3,,4.4
2016-03-13,0.7000000000000001,,4.32
2016-03-14,4.2,,3.6
2016-03-15,4.1000000000000005,,7.28
2016-03-16,4.0,,0.0
2016-03-17,4.4,,0.0
2016-03-18,5.300000000000001,,0.0
2016-03-19,1.2000000000000002,,4.4
2016-03-20,0.6000000000000001,,4.4
2016-03-21,5.0,,3.7600000000000002
2016-03-22,5.300000000000001,,3.7600000000000002
2016-03-23,4.9,,0.0
2016-03-24,4.6000000000000005,,0.0
2016-03-25,2.6,,8.0
2016-03-26,0.8,,0.0
2016-03-27,0.7000000000000001,,4.72
2016-03-28,3.8000000000000003,,3.7600000000000002
2016-03-29,4.7,,0.0
2016-03-30,4.7,,0.0
2016-03-31,10.0,,3.7600000000000002
2016-04-01,15.0,,24.0
2016-04-02,4.05,,0.0
2016-04-03,1.65,,13.92
2016-04-04,7.949999999999999,,0.0
2016-04-05,7.8,,11.28
2016-04-06,7.35,,23.04
2016-04-07,7.949999999999999,,11.52
2016-04-08,5.1,,24.0
2016-04-09,1.2,,0.0
2016-04-10,0.75,,13.68
2016-04-11,5.7,,0.0
2016-04-12,4.8,,0.0
2016-04-13,3.9,,0.0
2016-04-14,3.5999999999999996,,11.52
2016-04-15,2.1,,0.0
2016-04-16,0.6,,0.0
2016-04-17,0.44999999999999996,,14.399999999999999
2016-04-18,3.15,,23.04
2016-04-19,3.5999999999999996,,0.0
2016-04-20,2.85,,11.28
2016-04-21,3.5999999999999996,,11.28
2016-04-22,2.25,,0.0
2016-04-23,0.3,,14.16
2016-04-24,1.05,,0.0
2016-04-25,1.65,,11.52
2016-04-26,2.6999999999999997,,11.28
2016-04-27,2.4,,11.52
2016-04-28,1.95,,0.0
2016-04-29,2.25,,12.0
2016-04-30,0.6,,0.0
2016-05-01,0.36,,0.0
2016-05-02,2.34,,3.2
2016-05-03,3.33,,0.0
2016-05-04,8.01,,0.0
2016-05-05,9.0,,3.2
2016-05-06,5.67,,0.0
2016-05-07,0.8099999999999999,,0.0
2016-05-08,0.63,,0.0
2016-05-09,3.51,,0.0
2016-05-10,4.41,,3.2
2016-05-11,3.42,,0.0
2016-05-12,2.6999999999999997,,0.0
2016-05-13,2.88,,0.0
2016-05-14,0.72,,0.0
2016-05-15,0.63,,0.0
2016-05-16,2.79,,3.2800000000000002
2016-05-17,2.79,,3.2
2016-05-18,4.2299999999999995,,0.0
2016-05-19,5.04,,0.0
2016-05-20,3.51,,0.0
2016-05-21,1.08,,0.0
2016-05-22,0.54,,8.0
2016-05-23,2.88,,0.0
2016-05-24,2.9699999999999998,,0.0
2016-05-25,2.9699999999999998,,3.36
2016-05-26,2.07,,0.0
2016-05-27,2.4299999999999997,,0.0
2016-05-28,0.72,,0.0
2016-05-29,0.44999999999999996,,0.0
2016-05-30,0.44999999999999996,,0.0
2016-05-31,2.16,,3.2800000000000002
2016-06-01,2.75,,7.5200000000000005
2016-06-02,1.98,,7.68
2016-06-03,2.2,,0.0
2016-06-04,0.44,,0.0
2016-06-05,0.44,,0.0
2016-06-06,1.98,,0.0
2016-06-07,3.3,,0.0
2016-06-08,3.96,,0.0
2016-06-09,3.08,,0.0
2016-06-10,3.74,,0.0
2016-06-11,1.1,,0.0
2016-06-12,0.33,,0.0
2016-06-13,2.86,,0.0
2016-06-14,2.31,,7.5200000000000005
2016-06-15,2.09,,0.0
2016-06-16,1.76,,7.84
2016-06-17,1.65,,0.0
2016-06-18,0.55,,0.0
2016-06-19,0.55,,0.0
2016-06-20,2.09,,0.0
2016-06-21,4.95,,0.0
2016-06-22,11.0,,0.0
2016-06-23,6.82,,0.0
2016-06-24,7.37,,16.0
2016-06-25,1.32,,0.0
2016-06-26,0.44,,9.44
2016-06-27,4.95,,0.0
2016-06-28,4.84,,0.0
2016-06-29,4.07,,0.0
2016-06-30,5.5,,0.0
2016-07-01,9.8,,9.9
2016-07-02,1.9000000000000001,,0.0
2016-07-03,1.3,,0.0
2016-07-04,1.1,,11.22
2016-07-05,7.1000000000000005,,20.24
2016-07-06,7.7,,0.0
2016-07-07,4.7,,19.36
2016-07-08,5.1000000000000005,,0.0
2016-07-09,1.3,,11.0
2016-07-10,1.2000000000000002,,11.22
2016-07-11,8.4,,9.68
2016-07-12,6.6000000000000005,,9.68
2016-07-13,7.0,,0.0
2016-07-14,5.1000000000000005,,0.0
2016-07-15,4.4,,19.8
2016-07-16,1.0,,11.44
2016-07-17,0.5,,0.0
2016-07-18,5.2,,0.0
2016-07-19,4.1000000000000005,,0.0
2016-07-20,4.4,,0.0
2016-07-21,10.0,,0.0
2016-07-22,5.800000000000001,,0.0
2016-07-23,1.7000000000000002,,0.0
2016-07-24,0.9,,0.0
2016-07-25,5.5,,9.46
2016-07-26,5.0,,0.0
2016-07-27,5.4,,9.46
2016-07-28,5.5,,0.0
2016-07-29,4.0,,0.0
2016-07-30,2.0,,11.0
2016-07-31,1.0,,22.0
2016-08-01,5.44,,0.0
2016-08-02,4.32,,0.0
2016-08-03,8.0,,0.0
2016-08-04,7.5200000000000005,,0.0
2016-08-05,3.12,,0.0
2016-08-06,0.96,,11.0
2016-08-07,0.56,,0.0
2016-08-08,2.88,,0.0
2016-08-09,2.8000000000000003,,0.0
2016-08-10,2.4,,0.0
2016-08-11,2.72,,0.0
2016-08-12,2.4,,0.0
2016-08-13,0.4,,0.0
2016-08-14,0.64,,0.0
2016-08-15,2.8000000000000003,,9.35
2016-08-16,2.48,,0.0
2016-08-17,2.16,,9.46
2016-08-18,1.92,,9.68
2016-08-19,1.76,,0.0
2016-08-20,0.72,,0.0
2016-08-21,0.32,,0.0
2016-08-22,2.0,,0.0
2016-08-23,3.68,,0.0
2016-08-24,3.04,,9.24
2016-08-25,2.24,,0.0
2016-08-26,2.08,,8.91
2016-08-27,0.32,,10.45
2016-08-28,0.56,,0.0
2016-08-29,1.92,,0.0
2016-08-30,2.8000000000000003,,0.0
2016-08-31,2.64,,8.58
2016-09-01,6.790000000000001,,11.84
2016-09-02,7.000000000000001,,0.0
2016-09-03,1.33,,0.0
2016-09-04,0.77,,0.0
2016-09-05,0.9800000000000001,,0.0
2016-09-06,4.760000000000001,,7.68
2016-09-07,4.2700000000000005,,0.0
2016-09-08,3.99,,0.0
2016-09-09,3.7100000000000004,,0.0
2016-09-10,0.9800000000000001,,9.28
2016-09-11,0.49000000000000005,,0.0
2016-09-12,3.7100000000000004,,0.0
2016-09-13,3.22,,0.0
2016-09-14,3.6400000000000006,,0.0
2016-09-15,3.1500000000000004,,0.0
2016-09-16,3.08,,16.0
2016-09-17,0.8400000000000001,,0.0
2016-09-18,0.77,,0.0
2016-09-19,3.8500000000000005,,0.0
2016-09-20,3.0100000000000002,,0.0
2016-09-21,3.5000000000000004,,0.0
2016-09-22,4.62,,0.0
2016-09-23,3.08,,0.0
2016-09-24,1.4000000000000001,,0.0
2016-09-25,1.05,,0.0
2016-09-26,2.66,,0.0
2016-09-27,2.8000000000000003,,7.68
2016-09-28,2.9400000000000004,,0.0
2016-09-29,2.66,,7.84
2016-09-30,3.08,,0.0
2016-10-01,0.4,,0.0
2016-10-02,0.8,,0.0
2016-10-03,4.9,,12.64
2016-10-04,2.6,,12.64
2016-10-05,2.9000000000000004,,12.64
2016-10-06,2.7,,0.0
2016-10-07,2.2,,0.0
2016-10-08,1.0,,15.36
2016-10-09,0.2,,0.0
2016-10-10,2.2,,0.0
2016-10-11,2.9000000000000004,,12.64
2016-10-12,1.5,,0.0
2016-10-13,2.5,,0.0
2016-10-14,1.8,,0.0
2016-10-15,0.8,,0.0
2016-10-16,0.4,,0.0
2016-10-17,2.5,,0.0
2016-10-18,3.3000000000000003,,12.8
2016-10-19,3.9000000000000004,,12.96
2016-10-20,5.6000000000000005,,12.96
2016-10-21,1.8,,0.0
2016-10-22,0.7000000000000001,,16.0
2016-10-23,0.2,,0.0
2016-10-24,3.2,,12.48
2016-10-25,3.4000000000000004,,0.0
2016-10-26,9.5,,12.48
2016-10-27,10.0,,12.8
2016-10-28,3.8000000000000003,,13.120000000000001
2016-10-29,2.1,,0.0
2016-10-30,0.7000000000000001,,0.0
2016-10-31,2.7,,0.0
2016-11-01,8.28,,10.58
2016-11-02,6.21,,0.0
2016-11-03,5.67,,0.0
2016-11-04,5.04,,0.0
2016-11-05,2.52,,0.0
2016-11-06,0.99,,0.0
2016-11-07,6.4799999999999995,,0.0
2016-11-08,4.68,,0.0
2016-11-09,8.459999999999999,,0.0
2016-11-10,7.6499999999999995,,0.0
2016-11-11,6.12,,21.16
2016-11-12,2.34,,0.0
2016-11-13,1.17,,0.0
2016-11-14,6.12,,10.120000000000001
2016-11-15,5.76,,0.0
2016-11-16,4.68,,0.0
2016-11-17,9.0,,0.0
2016-11-18,8.1,,20.470000000000002
2016-11-19,2.07,,12.190000000000001
2016-11-20,2.07,,0.0
2016-11-21,6.66,,20.240000000000002
2016-11-22,6.93,,0.0
2016-11-23,6.39,,0.0
2016-11-24,2.61,,12.190000000000001
2016-11-25,3.69,,0.0
2016-11-26,1.6199999999999999,,23.0
2016-11-27,1.44,,0.0
2016-11-28,4.859999999999999,,0.0
2016-11-29,6.39,,9.43
2016-11-30,7.02,,0.0
2016-12-01,4.2,,0.0
2016-12-02,6.370000000000001,,0.0
2016-12-03,2.5900000000000003,,0.0
2016-12-04,0.8400000000000001,,25.0
2016-12-05,5.180000000000001,,0.0
2016-12-06,4.340000000000001,,0.0
2016-12-07,4.550000000000001,,0.0
2016-12-08,4.83,,0.0
2016-12-09,3.9200000000000004,,0.0
2016-12-10,1.6800000000000002,,0.0
2016-12-11,0.9800000000000001,,0.0
2016-12-12,3.3600000000000003,,0.0
2016-12-13,7.000000000000001,,0.0
2016-12-14,5.390000000000001,,0.0
2016-12-15,5.32,,0.0
2016-12-16,3.8500000000000005,,0.0
2016-12-17,0.77,,13.75
2016-12-18,1.2600000000000002,,0.0
2016-12-19,4.130000000000001,,0.0
2016-12-20,4.62,,0.0
2016-12-21,4.760000000000001,,0.0
2016-12-22,4.550000000000001,,0.0
2016-12-23,3.3600000000000003,,0.0
2016-12-24,1.7500000000000002,,0.0
2016-12-25,0.77,,0.0
2016-12-26,1.6800000000000002,,0.0
2016-12-27,6.16,,24.5
2016-12-28,6.16,,0.0
2016-12-29,4.550000000000001,,0.0
2016-12-30,4.48,,0.0
2016-12-31,1.61,,0.0
2017-01-01,0.44999999999999996,,0.0
2017-01-02,1.3499999999999999,,0.0
2017-01-03,5.22,,9.5
2017-01-04,9.0,,0.0
2017-01-05,5.58,,9.5
2017-01-06,5.04,,0.0
2017-01-07,1.98,,0.0
2017-01-08,0.99,,0.0
2017-01-09,4.32,,0.0
2017-01-10,5.31,,0.0
2017-01-11,4.77,,0.0
2017-01-12,3.96,,0.0
2017-01-13,5.04,,19.0
2017-01-14,1.53,,11.02
2017-01-15,0.99,,0.0
2017-01-16,1.7999999999999998,,0.0
2017-01-17,4.05,,0.0
2017-01-18,3.96,,9.120000000000001
2017-01-19,6.3,,9.31
2017-01-20,6.93,,18.62
2017-01-21,1.08,,0.0
2017-01-22,0.72,,10.64
2017-01-23,5.04,,0.0
2017-01-24,6.12,,0.0
2017-01-25,5.3999999999999995,,18.81
2017-01-26,6.21,,18.62
2017-01-27,4.859999999999999,,9.31
2017-01-28,2.07,,0.0
2017-01-29,0.63,,0.0
2017-01-30,4.05,,8.93
2017-01-31,4.59,,9.120000000000001
2017-02-01,4.94,0.0,0.0
2017-02-02,3.5100000000000002,0.0,0.0
2017-02-03,2.34,0.0,0.0
2017-02-04,0.78,0.0,23.46
2017-02-05,0.65,0.0,22.540000000000003
2017-02-06,2.34,0.0,0.0
2017-02-07,3.5100000000000002,0.0,0.0
2017-02-08,4.16,0.0,19.32
2017-02-09,5.2,0.0,0.0
2017-02-10,5.07,0.0,0.0
2017-02-11,1.3,0.0,0.0
2017-02-12,0.91,0.0,0.0
2017-02-13,5.720000000000001,0.0,18.400000000000002
